result_id,year_season,round,circuit_name,country_race,date,constructor_name,constructor_points,constructor_rank,driver_name,driver_code,driver_points,driver_rank,grid,position,race_points,status
22028,2013,15,Suzuka Circuit,Japan,2013-10-13,McLaren,83.0,5,Jenson Button,BUT,60.0,9,10,9.0,2.0,Finished
22029,2013,15,Suzuka Circuit,Japan,2013-10-13,Ferrari,297.0,2,Felipe Massa,MAS,90.0,7,5,10.0,1.0,Finished
22030,2013,15,Suzuka Circuit,Japan,2013-10-13,Force India,62.0,6,Paul di Resta,DIR,36.0,11,12,11.0,0.0,Finished
22031,2013,15,Suzuka Circuit,Japan,2013-10-13,Toro Rosso,31.0,8,Jean-Ã‰ric Vergne,VER,13.0,15,17,12.0,0.0,+1 Lap
22032,2013,15,Suzuka Circuit,Japan,2013-10-13,Toro Rosso,31.0,8,Daniel Ricciardo,RIC,18.0,14,16,13.0,0.0,+1 Lap
22033,2013,15,Suzuka Circuit,Japan,2013-10-13,Force India,62.0,6,Adrian Sutil,SUT,26.0,12,22,14.0,0.0,+1 Lap
22034,2013,15,Suzuka Circuit,Japan,2013-10-13,McLaren,83.0,5,Sergio PÃ©rez,PER,23.0,13,11,15.0,0.0,+1 Lap
22035,2013,15,Suzuka Circuit,Japan,2013-10-13,Williams,1.0,9,Pastor Maldonado,MAL,1.0,17,15,16.0,0.0,+1 Lap
22036,2013,15,Suzuka Circuit,Japan,2013-10-13,Williams,1.0,9,Valtteri Bottas,BOT,0.0,18,13,17.0,0.0,+1 Lap
22037,2013,15,Suzuka Circuit,Japan,2013-10-13,Caterham,0.0,11,Charles Pic,PIC,0.0,20,20,18.0,0.0,+1 Lap
22038,2013,15,Suzuka Circuit,Japan,2013-10-13,Marussia,0.0,10,Max Chilton,CHI,0.0,22,18,19.0,0.0,+1 Lap
22042,2013,16,Buddh International Circuit,India,2013-10-27,Red Bull,470.0,1,Sebastian Vettel,VET,322.0,1,1,1.0,25.0,Finished
22043,2013,16,Buddh International Circuit,India,2013-10-27,Mercedes,313.0,2,Nico Rosberg,ROS,144.0,6,2,2.0,18.0,Finished
22044,2013,16,Buddh International Circuit,India,2013-10-27,Lotus F1,285.0,4,Romain Grosjean,GRO,102.0,7,17,3.0,15.0,Finished
22045,2013,16,Buddh International Circuit,India,2013-10-27,Ferrari,309.0,3,Felipe Massa,MAS,102.0,8,5,4.0,12.0,Finished
22046,2013,16,Buddh International Circuit,India,2013-10-27,McLaren,93.0,5,Sergio PÃ©rez,PER,33.0,12,9,5.0,10.0,Finished
22047,2013,16,Buddh International Circuit,India,2013-10-27,Mercedes,313.0,2,Lewis Hamilton,HAM,169.0,4,3,6.0,8.0,Finished
22048,2013,16,Buddh International Circuit,India,2013-10-27,Lotus F1,285.0,4,Kimi RÃ¤ikkÃ¶nen,RAI,183.0,3,6,7.0,6.0,Finished
22049,2013,16,Buddh International Circuit,India,2013-10-27,Force India,68.0,6,Paul di Resta,DIR,40.0,10,12,8.0,4.0,Finished
22050,2013,16,Buddh International Circuit,India,2013-10-27,Force India,68.0,6,Adrian Sutil,SUT,28.0,13,13,9.0,2.0,Finished
22051,2013,16,Buddh International Circuit,India,2013-10-27,Toro Rosso,32.0,8,Daniel Ricciardo,RIC,19.0,14,11,10.0,1.0,Finished
22052,2013,16,Buddh International Circuit,India,2013-10-27,Ferrari,309.0,3,Fernando Alonso,ALO,207.0,2,8,11.0,0.0,Finished
22053,2013,16,Buddh International Circuit,India,2013-10-27,Williams,1.0,9,Pastor Maldonado,MAL,1.0,17,18,12.0,0.0,Finished
22054,2013,16,Buddh International Circuit,India,2013-10-27,Toro Rosso,32.0,8,Jean-Ã‰ric Vergne,VER,13.0,15,14,13.0,0.0,+1 Lap
22055,2013,16,Buddh International Circuit,India,2013-10-27,McLaren,93.0,5,Jenson Button,BUT,60.0,9,10,14.0,0.0,+1 Lap
22056,2013,16,Buddh International Circuit,India,2013-10-27,Sauber,45.0,7,Esteban GutiÃ©rrez,GUT,6.0,16,16,15.0,0.0,+1 Lap
22057,2013,16,Buddh International Circuit,India,2013-10-27,Williams,1.0,9,Valtteri Bottas,BOT,0.0,18,15,16.0,0.0,+1 Lap
22058,2013,16,Buddh International Circuit,India,2013-10-27,Marussia,0.0,10,Max Chilton,CHI,0.0,22,22,17.0,0.0,+2 Laps
22059,2013,16,Buddh International Circuit,India,2013-10-27,Marussia,0.0,10,Jules Bianchi,BIA,0.0,19,19,18.0,0.0,+2 Laps
22060,2013,16,Buddh International Circuit,India,2013-10-27,Sauber,45.0,7,Nico HÃ¼lkenberg,HUL,39.0,11,7,19.0,0.0,Mechanical
22064,2013,17,Yas Marina Circuit,UAE,2013-11-03,Red Bull,513.0,1,Sebastian Vettel,VET,347.0,1,2,1.0,25.0,Finished
22065,2013,17,Yas Marina Circuit,UAE,2013-11-03,Red Bull,513.0,1,Mark Webber,WEB,166.0,5,1,2.0,18.0,Finished
22066,2013,17,Yas Marina Circuit,UAE,2013-11-03,Mercedes,334.0,2,Nico Rosberg,ROS,159.0,6,3,3.0,15.0,Finished
22067,2013,17,Yas Marina Circuit,UAE,2013-11-03,Lotus F1,297.0,4,Romain Grosjean,GRO,114.0,7,6,4.0,12.0,Finished
22068,2013,17,Yas Marina Circuit,UAE,2013-11-03,Ferrari,323.0,3,Fernando Alonso,ALO,217.0,2,10,5.0,10.0,Finished
22069,2013,17,Yas Marina Circuit,UAE,2013-11-03,Force India,77.0,6,Paul di Resta,DIR,48.0,10,11,6.0,8.0,Finished
22070,2013,17,Yas Marina Circuit,UAE,2013-11-03,Mercedes,334.0,2,Lewis Hamilton,HAM,175.0,4,4,7.0,6.0,Finished
22071,2013,17,Yas Marina Circuit,UAE,2013-11-03,Ferrari,323.0,3,Felipe Massa,MAS,106.0,8,7,8.0,4.0,Finished
22072,2013,17,Yas Marina Circuit,UAE,2013-11-03,McLaren,95.0,5,Sergio PÃ©rez,PER,35.0,12,8,9.0,2.0,Finished
22073,2013,17,Yas Marina Circuit,UAE,2013-11-03,Force India,77.0,6,Adrian Sutil,SUT,29.0,13,17,10.0,1.0,Finished
22074,2013,17,Yas Marina Circuit,UAE,2013-11-03,Williams,1.0,9,Pastor Maldonado,MAL,1.0,17,14,11.0,0.0,Finished
22075,2013,17,Yas Marina Circuit,UAE,2013-11-03,McLaren,95.0,5,Jenson Button,BUT,60.0,9,12,12.0,0.0,Finished
22076,2013,17,Yas Marina Circuit,UAE,2013-11-03,Sauber,45.0,7,Esteban GutiÃ©rrez,GUT,6.0,16,16,13.0,0.0,Finished
22077,2013,17,Yas Marina Circuit,UAE,2013-11-03,Sauber,45.0,7,Nico HÃ¼lkenberg,HUL,39.0,11,5,14.0,0.0,+1 Lap
22078,2013,17,Yas Marina Circuit,UAE,2013-11-03,Williams,1.0,9,Valtteri Bottas,BOT,0.0,18,15,15.0,0.0,+1 Lap
22079,2013,17,Yas Marina Circuit,UAE,2013-11-03,Toro Rosso,32.0,8,Daniel Ricciardo,RIC,19.0,14,9,16.0,0.0,+1 Lap
22080,2013,17,Yas Marina Circuit,UAE,2013-11-03,Toro Rosso,32.0,8,Jean-Ã‰ric Vergne,VER,13.0,15,13,17.0,0.0,+1 Lap
22081,2013,17,Yas Marina Circuit,UAE,2013-11-03,Caterham,0.0,11,Giedo van der Garde,VDG,0.0,21,18,18.0,0.0,+1 Lap
22082,2013,17,Yas Marina Circuit,UAE,2013-11-03,Caterham,0.0,11,Charles Pic,PIC,0.0,20,19,19.0,0.0,+1 Lap
22083,2013,17,Yas Marina Circuit,UAE,2013-11-03,Marussia,0.0,10,Jules Bianchi,BIA,0.0,19,21,20.0,0.0,+2 Laps
22084,2013,17,Yas Marina Circuit,UAE,2013-11-03,Marussia,0.0,10,Max Chilton,CHI,0.0,22,20,21.0,0.0,+2 Laps
22086,2013,18,Circuit of the Americas,USA,2013-11-17,Red Bull,553.0,1,Sebastian Vettel,VET,372.0,1,1,1.0,25.0,Finished
22087,2013,18,Circuit of the Americas,USA,2013-11-17,Lotus F1,315.0,4,Romain Grosjean,GRO,132.0,7,3,2.0,18.0,Finished
22088,2013,18,Circuit of the Americas,USA,2013-11-17,Red Bull,553.0,1,Mark Webber,WEB,181.0,5,2,3.0,15.0,Finished
22089,2013,18,Circuit of the Americas,USA,2013-11-17,Mercedes,348.0,2,Lewis Hamilton,HAM,187.0,3,5,4.0,12.0,Finished
22090,2013,18,Circuit of the Americas,USA,2013-11-17,Ferrari,333.0,3,Fernando Alonso,ALO,227.0,2,6,5.0,10.0,Finished
22091,2013,18,Circuit of the Americas,USA,2013-11-17,Sauber,53.0,7,Nico HÃ¼lkenberg,HUL,47.0,11,4,6.0,8.0,Finished
22092,2013,18,Circuit of the Americas,USA,2013-11-17,McLaren,102.0,5,Sergio PÃ©rez,PER,41.0,12,7,7.0,6.0,Finished
22093,2013,18,Circuit of the Americas,USA,2013-11-17,Williams,5.0,9,Valtteri Bottas,BOT,4.0,17,9,8.0,4.0,Finished
22094,2013,18,Circuit of the Americas,USA,2013-11-17,Mercedes,348.0,2,Nico Rosberg,ROS,161.0,6,12,9.0,2.0,Finished
22095,2013,18,Circuit of the Americas,USA,2013-11-17,McLaren,102.0,5,Jenson Button,BUT,61.0,9,15,10.0,1.0,Finished
22096,2013,18,Circuit of the Americas,USA,2013-11-17,Toro Rosso,32.0,8,Daniel Ricciardo,RIC,19.0,14,10,11.0,0.0,Finished
22097,2013,18,Circuit of the Americas,USA,2013-11-17,Toro Rosso,32.0,8,Jean-Ã‰ric Vergne,VER,13.0,15,14,12.0,0.0,Finished
22098,2013,18,Circuit of the Americas,USA,2013-11-17,Ferrari,333.0,3,Felipe Massa,MAS,106.0,8,13,13.0,0.0,Finished
22099,2013,18,Circuit of the Americas,USA,2013-11-17,Sauber,53.0,7,Esteban GutiÃ©rrez,GUT,6.0,16,20,14.0,0.0,Finished
22100,2013,18,Circuit of the Americas,USA,2013-11-17,Lotus F1,315.0,4,Heikki Kovalainen,KOV,0.0,23,8,15.0,0.0,Finished
22101,2013,18,Circuit of the Americas,USA,2013-11-17,Force India,77.0,6,Paul di Resta,DIR,48.0,10,11,16.0,0.0,Finished
22102,2013,18,Circuit of the Americas,USA,2013-11-17,Williams,5.0,9,Pastor Maldonado,MAL,1.0,18,17,17.0,0.0,+1 Lap
22103,2013,18,Circuit of the Americas,USA,2013-11-17,Marussia,0.0,10,Jules Bianchi,BIA,0.0,19,19,18.0,0.0,+1 Lap
22104,2013,18,Circuit of the Americas,USA,2013-11-17,Caterham,0.0,11,Giedo van der Garde,VDG,0.0,21,18,19.0,0.0,+1 Lap
22105,2013,18,Circuit of the Americas,USA,2013-11-17,Caterham,0.0,11,Charles Pic,PIC,0.0,20,22,20.0,0.0,+1 Lap
22106,2013,18,Circuit of the Americas,USA,2013-11-17,Marussia,0.0,10,Max Chilton,CHI,0.0,22,21,21.0,0.0,+2 Laps
22108,2013,19,AutÃ³dromo JosÃ© Carlos Pace,Brazil,2013-11-24,Red Bull,596.0,1,Sebastian Vettel,VET,397.0,1,1,1.0,25.0,Finished
22109,2013,19,AutÃ³dromo JosÃ© Carlos Pace,Brazil,2013-11-24,Red Bull,596.0,1,Mark Webber,WEB,199.0,3,4,2.0,18.0,Finished
22110,2013,19,AutÃ³dromo JosÃ© Carlos Pace,Brazil,2013-11-24,Ferrari,354.0,3,Fernando Alonso,ALO,242.0,2,3,3.0,15.0,Finished
22111,2013,19,AutÃ³dromo JosÃ© Carlos Pace,Brazil,2013-11-24,McLaren,122.0,5,Jenson Button,BUT,73.0,9,14,4.0,12.0,Finished
22112,2013,19,AutÃ³dromo JosÃ© Carlos Pace,Brazil,2013-11-24,Mercedes,360.0,2,Nico Rosberg,ROS,171.0,6,2,5.0,10.0,Finished
22113,2013,19,AutÃ³dromo JosÃ© Carlos Pace,Brazil,2013-11-24,McLaren,122.0,5,Sergio PÃ©rez,PER,49.0,11,19,6.0,8.0,Finished
22114,2013,19,AutÃ³dromo JosÃ© Carlos Pace,Brazil,2013-11-24,Ferrari,354.0,3,Felipe Massa,MAS,112.0,8,9,7.0,6.0,Finished
22115,2013,19,AutÃ³dromo JosÃ© Carlos Pace,Brazil,2013-11-24,Sauber,57.0,7,Nico HÃ¼lkenberg,HUL,51.0,10,10,8.0,4.0,Finished
22116,2013,19,AutÃ³dromo JosÃ© Carlos Pace,Brazil,2013-11-24,Mercedes,360.0,2,Lewis Hamilton,HAM,189.0,4,5,9.0,2.0,Finished
22117,2013,19,AutÃ³dromo JosÃ© Carlos Pace,Brazil,2013-11-24,Toro Rosso,33.0,8,Daniel Ricciardo,RIC,20.0,14,7,10.0,1.0,+1 Lap
22118,2013,19,AutÃ³dromo JosÃ© Carlos Pace,Brazil,2013-11-24,Force India,77.0,6,Paul di Resta,DIR,48.0,12,12,11.0,0.0,+1 Lap
22119,2013,19,AutÃ³dromo JosÃ© Carlos Pace,Brazil,2013-11-24,Sauber,57.0,7,Esteban GutiÃ©rrez,GUT,6.0,16,17,12.0,0.0,+1 Lap
22120,2013,19,AutÃ³dromo JosÃ© Carlos Pace,Brazil,2013-11-24,Force India,77.0,6,Adrian Sutil,SUT,29.0,13,15,13.0,0.0,+1 Lap
22121,2013,19,AutÃ³dromo JosÃ© Carlos Pace,Brazil,2013-11-24,Lotus F1,315.0,4,Heikki Kovalainen,KOV,0.0,22,11,14.0,0.0,+1 Lap
22122,2013,19,AutÃ³dromo JosÃ© Carlos Pace,Brazil,2013-11-24,Toro Rosso,33.0,8,Jean-Ã‰ric Vergne,VER,13.0,15,8,15.0,0.0,+1 Lap
22123,2013,19,AutÃ³dromo JosÃ© Carlos Pace,Brazil,2013-11-24,Williams,5.0,9,Pastor Maldonado,MAL,1.0,18,16,16.0,0.0,+1 Lap
22124,2013,19,AutÃ³dromo JosÃ© Carlos Pace,Brazil,2013-11-24,Marussia,0.0,10,Jules Bianchi,BIA,0.0,19,21,17.0,0.0,+2 Laps
22125,2013,19,AutÃ³dromo JosÃ© Carlos Pace,Brazil,2013-11-24,Caterham,0.0,11,Giedo van der Garde,VDG,0.0,21,20,18.0,0.0,+2 Laps
22126,2013,19,AutÃ³dromo JosÃ© Carlos Pace,Brazil,2013-11-24,Marussia,0.0,10,Max Chilton,CHI,0.0,23,22,19.0,0.0,+2 Laps
22130,2014,1,Albert Park Grand Prix Circuit,Australia,2014-03-16,Mercedes,25.0,2,Nico Rosberg,ROS,25.0,1,3,1.0,25.0,Finished
22131,2014,1,Albert Park Grand Prix Circuit,Australia,2014-03-16,McLaren,33.0,1,Kevin Magnussen,MAG,18.0,2,4,2.0,18.0,Finished
22132,2014,1,Albert Park Grand Prix Circuit,Australia,2014-03-16,McLaren,33.0,1,Jenson Button,BUT,15.0,3,10,3.0,15.0,Finished
22133,2014,1,Albert Park Grand Prix Circuit,Australia,2014-03-16,Ferrari,18.0,3,Fernando Alonso,ALO,12.0,4,5,4.0,12.0,Finished
22134,2014,1,Albert Park Grand Prix Circuit,Australia,2014-03-16,Williams,10.0,4,Valtteri Bottas,BOT,10.0,5,15,5.0,10.0,Finished
22135,2014,1,Albert Park Grand Prix Circuit,Australia,2014-03-16,Force India,9.0,5,Nico HÃ¼lkenberg,HUL,8.0,6,7,6.0,8.0,Finished
22136,2014,1,Albert Park Grand Prix Circuit,Australia,2014-03-16,Ferrari,18.0,3,Kimi RÃ¤ikkÃ¶nen,RAI,6.0,7,11,7.0,6.0,Finished
22137,2014,1,Albert Park Grand Prix Circuit,Australia,2014-03-16,Toro Rosso,6.0,6,Jean-Ã‰ric Vergne,VER,4.0,8,6,8.0,4.0,Finished
22138,2014,1,Albert Park Grand Prix Circuit,Australia,2014-03-16,Toro Rosso,6.0,6,Daniil Kvyat,KVY,2.0,9,8,9.0,2.0,Finished
22139,2014,1,Albert Park Grand Prix Circuit,Australia,2014-03-16,Force India,9.0,5,Sergio PÃ©rez,PER,1.0,10,16,10.0,1.0,Finished
22140,2014,1,Albert Park Grand Prix Circuit,Australia,2014-03-16,Sauber,0.0,7,Adrian Sutil,SUT,0.0,11,13,11.0,0.0,+1 Lap
22141,2014,1,Albert Park Grand Prix Circuit,Australia,2014-03-16,Sauber,0.0,7,Esteban GutiÃ©rrez,GUT,0.0,12,20,12.0,0.0,+1 Lap
22142,2014,1,Albert Park Grand Prix Circuit,Australia,2014-03-16,Marussia,0.0,8,Max Chilton,CHI,0.0,13,17,13.0,0.0,+2 Laps
22152,2014,2,Sepang International Circuit,Malaysia,2014-03-30,Mercedes,68.0,1,Lewis Hamilton,HAM,25.0,2,1,1.0,25.0,Finished
22153,2014,2,Sepang International Circuit,Malaysia,2014-03-30,Mercedes,68.0,1,Nico Rosberg,ROS,43.0,1,3,2.0,18.0,Finished
22154,2014,2,Sepang International Circuit,Malaysia,2014-03-30,Red Bull,15.0,6,Sebastian Vettel,VET,15.0,7,2,3.0,15.0,Finished
22155,2014,2,Sepang International Circuit,Malaysia,2014-03-30,Ferrari,30.0,3,Fernando Alonso,ALO,24.0,3,4,4.0,12.0,Finished
22156,2014,2,Sepang International Circuit,Malaysia,2014-03-30,Force India,19.0,5,Nico HÃ¼lkenberg,HUL,18.0,6,7,5.0,10.0,Finished
22157,2014,2,Sepang International Circuit,Malaysia,2014-03-30,McLaren,43.0,2,Jenson Button,BUT,23.0,4,10,6.0,8.0,Finished
22158,2014,2,Sepang International Circuit,Malaysia,2014-03-30,Williams,20.0,4,Felipe Massa,MAS,6.0,10,13,7.0,6.0,Finished
22159,2014,2,Sepang International Circuit,Malaysia,2014-03-30,Williams,20.0,4,Valtteri Bottas,BOT,14.0,8,18,8.0,4.0,Finished
22160,2014,2,Sepang International Circuit,Malaysia,2014-03-30,McLaren,43.0,2,Kevin Magnussen,MAG,20.0,5,8,9.0,2.0,+1 Lap
22161,2014,2,Sepang International Circuit,Malaysia,2014-03-30,Toro Rosso,7.0,7,Daniil Kvyat,KVY,3.0,12,11,10.0,1.0,+1 Lap
22162,2014,2,Sepang International Circuit,Malaysia,2014-03-30,Lotus F1,0.0,9,Romain Grosjean,GRO,0.0,14,15,11.0,0.0,+1 Lap
22163,2014,2,Sepang International Circuit,Malaysia,2014-03-30,Ferrari,30.0,3,Kimi RÃ¤ikkÃ¶nen,RAI,6.0,9,6,12.0,0.0,+1 Lap
22164,2014,2,Sepang International Circuit,Malaysia,2014-03-30,Caterham,0.0,10,Kamui Kobayashi,KOB,0.0,18,20,13.0,0.0,+1 Lap
22165,2014,2,Sepang International Circuit,Malaysia,2014-03-30,Caterham,0.0,10,Marcus Ericsson,ERI,0.0,19,22,14.0,0.0,+2 Laps
22166,2014,2,Sepang International Circuit,Malaysia,2014-03-30,Marussia,0.0,11,Max Chilton,CHI,0.0,17,21,15.0,0.0,+2 Laps
22174,2014,3,Bahrain International Circuit,Bahrain,2014-04-06,Mercedes,111.0,1,Lewis Hamilton,HAM,50.0,2,2,1.0,25.0,Finished
22175,2014,3,Bahrain International Circuit,Bahrain,2014-04-06,Mercedes,111.0,1,Nico Rosberg,ROS,61.0,1,1,2.0,18.0,Finished
22176,2014,3,Bahrain International Circuit,Bahrain,2014-04-06,Force India,44.0,2,Sergio PÃ©rez,PER,16.0,9,4,3.0,15.0,Finished
22177,2014,3,Bahrain International Circuit,Bahrain,2014-04-06,Red Bull,35.0,4,Daniel Ricciardo,RIC,12.0,10,13,4.0,12.0,Finished
22178,2014,3,Bahrain International Circuit,Bahrain,2014-04-06,Force India,44.0,2,Nico HÃ¼lkenberg,HUL,28.0,3,11,5.0,10.0,Finished
22179,2014,3,Bahrain International Circuit,Bahrain,2014-04-06,Red Bull,35.0,4,Sebastian Vettel,VET,23.0,6,10,6.0,8.0,Finished
22180,2014,3,Bahrain International Circuit,Bahrain,2014-04-06,Williams,30.0,6,Felipe Massa,MAS,12.0,11,7,7.0,6.0,Finished
22181,2014,3,Bahrain International Circuit,Bahrain,2014-04-06,Williams,30.0,6,Valtteri Bottas,BOT,18.0,8,3,8.0,4.0,Finished
22182,2014,3,Bahrain International Circuit,Bahrain,2014-04-06,Ferrari,33.0,5,Fernando Alonso,ALO,26.0,4,9,9.0,2.0,Finished
22183,2014,3,Bahrain International Circuit,Bahrain,2014-04-06,Ferrari,33.0,5,Kimi RÃ¤ikkÃ¶nen,RAI,7.0,12,5,10.0,1.0,Finished
22184,2014,3,Bahrain International Circuit,Bahrain,2014-04-06,Toro Rosso,7.0,7,Daniil Kvyat,KVY,3.0,14,12,11.0,0.0,Finished
22185,2014,3,Bahrain International Circuit,Bahrain,2014-04-06,Lotus F1,0.0,8,Romain Grosjean,GRO,0.0,15,16,12.0,0.0,Finished
22186,2014,3,Bahrain International Circuit,Bahrain,2014-04-06,Marussia,0.0,10,Max Chilton,CHI,0.0,18,21,13.0,0.0,Finished
22187,2014,3,Bahrain International Circuit,Bahrain,2014-04-06,Lotus F1,0.0,8,Pastor Maldonado,MAL,0.0,20,17,14.0,0.0,Finished
22188,2014,3,Bahrain International Circuit,Bahrain,2014-04-06,Caterham,0.0,11,Kamui Kobayashi,KOB,0.0,19,18,15.0,0.0,Finished
22189,2014,3,Bahrain International Circuit,Bahrain,2014-04-06,Marussia,0.0,10,Jules Bianchi,BIA,0.0,22,19,16.0,0.0,+1 Lap
22190,2014,3,Bahrain International Circuit,Bahrain,2014-04-06,McLaren,43.0,3,Jenson Button,BUT,23.0,5,6,17.0,0.0,Clutch
22196,2014,4,Shanghai International Circuit,China,2014-04-20,Mercedes,154.0,1,Lewis Hamilton,HAM,75.0,2,1,1.0,25.0,Finished
22197,2014,4,Shanghai International Circuit,China,2014-04-20,Mercedes,154.0,1,Nico Rosberg,ROS,79.0,1,4,2.0,18.0,Finished
22198,2014,4,Shanghai International Circuit,China,2014-04-20,Ferrari,52.0,4,Fernando Alonso,ALO,41.0,3,5,3.0,15.0,Finished
22199,2014,4,Shanghai International Circuit,China,2014-04-20,Red Bull,57.0,2,Daniel Ricciardo,RIC,24.0,6,2,4.0,12.0,Finished
22200,2014,4,Shanghai International Circuit,China,2014-04-20,Red Bull,57.0,2,Sebastian Vettel,VET,33.0,5,3,5.0,10.0,Finished
22201,2014,4,Shanghai International Circuit,China,2014-04-20,Force India,54.0,3,Nico HÃ¼lkenberg,HUL,36.0,4,8,6.0,8.0,Finished
22202,2014,4,Shanghai International Circuit,China,2014-04-20,Williams,36.0,6,Valtteri Bottas,BOT,24.0,7,7,7.0,6.0,Finished
22203,2014,4,Shanghai International Circuit,China,2014-04-20,Ferrari,52.0,4,Kimi RÃ¤ikkÃ¶nen,RAI,11.0,12,11,8.0,4.0,Finished
22204,2014,4,Shanghai International Circuit,China,2014-04-20,Force India,54.0,3,Sergio PÃ©rez,PER,18.0,10,16,9.0,2.0,Finished
22205,2014,4,Shanghai International Circuit,China,2014-04-20,Toro Rosso,8.0,7,Daniil Kvyat,KVY,4.0,14,13,10.0,1.0,+1 Lap
22206,2014,4,Shanghai International Circuit,China,2014-04-20,McLaren,43.0,5,Jenson Button,BUT,23.0,8,12,11.0,0.0,+1 Lap
22207,2014,4,Shanghai International Circuit,China,2014-04-20,Toro Rosso,8.0,7,Jean-Ã‰ric Vergne,VER,4.0,13,9,12.0,0.0,+1 Lap
22208,2014,4,Shanghai International Circuit,China,2014-04-20,McLaren,43.0,5,Kevin Magnussen,MAG,20.0,9,15,13.0,0.0,+1 Lap
22209,2014,4,Shanghai International Circuit,China,2014-04-20,Lotus F1,0.0,8,Pastor Maldonado,MAL,0.0,20,22,14.0,0.0,+1 Lap
22210,2014,4,Shanghai International Circuit,China,2014-04-20,Williams,36.0,6,Felipe Massa,MAS,12.0,11,6,15.0,0.0,+1 Lap
22211,2014,4,Shanghai International Circuit,China,2014-04-20,Sauber,0.0,9,Esteban GutiÃ©rrez,GUT,0.0,17,17,16.0,0.0,+1 Lap
22212,2014,4,Shanghai International Circuit,China,2014-04-20,Marussia,0.0,10,Jules Bianchi,BIA,0.0,22,19,17.0,0.0,+1 Lap
22213,2014,4,Shanghai International Circuit,China,2014-04-20,Caterham,0.0,11,Kamui Kobayashi,KOB,0.0,19,18,18.0,0.0,+1 Lap
22214,2014,4,Shanghai International Circuit,China,2014-04-20,Marussia,0.0,10,Max Chilton,CHI,0.0,18,21,19.0,0.0,+2 Laps
22215,2014,4,Shanghai International Circuit,China,2014-04-20,Caterham,0.0,11,Marcus Ericsson,ERI,0.0,21,20,20.0,0.0,+2 Laps
22218,2014,5,Circuit de Barcelona-Catalunya,Spain,2014-05-11,Mercedes,197.0,1,Lewis Hamilton,HAM,100.0,1,1,1.0,25.0,Finished
22219,2014,5,Circuit de Barcelona-Catalunya,Spain,2014-05-11,Mercedes,197.0,1,Nico Rosberg,ROS,97.0,2,2,2.0,18.0,Finished
22220,2014,5,Circuit de Barcelona-Catalunya,Spain,2014-05-11,Red Bull,84.0,2,Daniel Ricciardo,RIC,39.0,5,3,3.0,15.0,Finished
22221,2014,5,Circuit de Barcelona-Catalunya,Spain,2014-05-11,Red Bull,84.0,2,Sebastian Vettel,VET,45.0,4,15,4.0,12.0,Finished
22222,2014,5,Circuit de Barcelona-Catalunya,Spain,2014-05-11,Williams,46.0,5,Valtteri Bottas,BOT,34.0,7,4,5.0,10.0,Finished
22223,2014,5,Circuit de Barcelona-Catalunya,Spain,2014-05-11,Ferrari,66.0,3,Fernando Alonso,ALO,49.0,3,7,6.0,8.0,Finished
22224,2014,5,Circuit de Barcelona-Catalunya,Spain,2014-05-11,Ferrari,66.0,3,Kimi RÃ¤ikkÃ¶nen,RAI,17.0,11,6,7.0,6.0,+1 Lap
22225,2014,5,Circuit de Barcelona-Catalunya,Spain,2014-05-11,Lotus F1,4.0,8,Romain Grosjean,GRO,4.0,13,5,8.0,4.0,+1 Lap
22226,2014,5,Circuit de Barcelona-Catalunya,Spain,2014-05-11,Force India,57.0,4,Sergio PÃ©rez,PER,20.0,10,11,9.0,2.0,+1 Lap
22227,2014,5,Circuit de Barcelona-Catalunya,Spain,2014-05-11,Force India,57.0,4,Nico HÃ¼lkenberg,HUL,37.0,6,10,10.0,1.0,+1 Lap
22228,2014,5,Circuit de Barcelona-Catalunya,Spain,2014-05-11,McLaren,43.0,6,Jenson Button,BUT,23.0,8,8,11.0,0.0,+1 Lap
22229,2014,5,Circuit de Barcelona-Catalunya,Spain,2014-05-11,McLaren,43.0,6,Kevin Magnussen,MAG,20.0,9,14,12.0,0.0,+1 Lap
22230,2014,5,Circuit de Barcelona-Catalunya,Spain,2014-05-11,Williams,46.0,5,Felipe Massa,MAS,12.0,12,9,13.0,0.0,+1 Lap
22231,2014,5,Circuit de Barcelona-Catalunya,Spain,2014-05-11,Toro Rosso,8.0,7,Daniil Kvyat,KVY,4.0,15,12,14.0,0.0,+1 Lap
22232,2014,5,Circuit de Barcelona-Catalunya,Spain,2014-05-11,Lotus F1,4.0,8,Pastor Maldonado,MAL,0.0,20,22,15.0,0.0,+1 Lap
22233,2014,5,Circuit de Barcelona-Catalunya,Spain,2014-05-11,Sauber,0.0,9,Esteban GutiÃ©rrez,GUT,0.0,17,13,16.0,0.0,+1 Lap
22234,2014,5,Circuit de Barcelona-Catalunya,Spain,2014-05-11,Sauber,0.0,9,Adrian Sutil,SUT,0.0,16,16,17.0,0.0,+1 Lap
22235,2014,5,Circuit de Barcelona-Catalunya,Spain,2014-05-11,Marussia,0.0,10,Jules Bianchi,BIA,0.0,22,18,18.0,0.0,+2 Laps
22236,2014,5,Circuit de Barcelona-Catalunya,Spain,2014-05-11,Marussia,0.0,10,Max Chilton,CHI,0.0,18,17,19.0,0.0,+2 Laps
22237,2014,5,Circuit de Barcelona-Catalunya,Spain,2014-05-11,Caterham,0.0,11,Marcus Ericsson,ERI,0.0,21,19,20.0,0.0,+2 Laps
